claim_id,person_id,age,sex,state,benefit_type,years_contributed,prior_claim_count,prior_denial_count,overpayment_flag,has_representative,filing_channel,employment_status,suspicious_ip_flag,bank_country_match_flag,doc_inconsistency_count,days_since_last_claim,claim_amount,monthly_benefit,is_fraud
CLM103310,PID53310,87,M,NJ,Disability,30,0,0,0,0,Phone,Employed,0,1,1,2075,1623.13,63.75,0
CLM103311,PID53311,74,M,GA,Disability,18,0,0,0,0,FieldOffice,Unemployed,0,1,0,2675,998.56,100.86,0
CLM103312,PID53312,27,M,CA,Retirement,27,1,0,0,0,Phone,Retired,0,1,2,1429,1667.22,71.64,0
CLM103313,PID53313,57,M,AZ,Retirement,23,0,0,0,0,Online,Employed,0,1,1,2678,1195.38,35.13,0
CLM103314,PID53314,24,M,MI,Survivors,15,0,0,0,0,Phone,Retired,0,1,2,1044,993.83,40.45,1
CLM103315,PID53315,55,F,PA,SSI,41,0,0,0,0,Online,Employed,0,1,0,899,1528.42,62.21,0
CLM103316,PID53316,78,F,LA,Disability,15,1,0,0,0,Phone,Retired,1,1,1,2998,1051.99,57.54,0
CLM103317,PID53317,20,M,NY,Retirement,21,1,0,0,1,Phone,Employed,0,1,0,1994,1287.79,38.41,1
CLM103318,PID53318,68,F,GA,Retirement,9,2,0,0,0,FieldOffice,Retired,0,1,0,3277,720.6,55.83,0
CLM103319,PID53319,64,F,PA,Retirement,23,1,0,0,1,FieldOffice,Unemployed,0,1,0,2904,811.64,59.46,0
CLM103320,PID53320,85,M,NJ,Retirement,29,0,0,0,0,Phone,Retired,0,1,1,395,834.28,38.44,0
CLM103321,PID53321,55,M,OH,Disability,16,0,0,0,1,FieldOffice,Retired,0,1,0,3221,779.87,28.62,0
CLM103322,PID53322,53,F,LA,Disability,7,0,0,1,1,FieldOffice,Employed,1,1,1,2601,929.45,37.39,1
CLM103323,PID53323,58,M,TX,Retirement,21,1,0,0,1,Online,Unemployed,0,1,0,2680,1104.12,39.22,0
CLM103324,PID53324,86,M,CA,Survivors,23,2,2,0,1,Mail,Retired,1,1,1,3497,1457.26,51.38,1
CLM103325,PID53325,30,M,CA,Disability,23,2,0,0,1,Online,Unemployed,0,1,0,492,1721.01,108.53,0
CLM103326,PID53326,75,M,NY,Disability,41,0,0,0,0,Phone,Unemployed,0,1,0,2218,2561.07,301.45,0
CLM103327,PID53327,67,M,LA,SSI,28,1,0,0,0,Phone,Retired,0,1,0,2373,1085.04,43.14,0
CLM103328,PID53328,47,F,NY,Disability,28,1,0,0,1,Online,Retired,0,1,0,659,1195.75,85.79,0
CLM103329,PID53329,79,F,MI,SSI,28,1,0,0,0,Online,Employed,0,1,0,3600,931.26,86.26,0
CLM103330,PID53330,42,F,OH,Retirement,28,0,0,0,1,FieldOffice,Retired,0,1,1,2550,797.45,53.84,0
CLM103331,PID53331,44,M,NJ,Retirement,21,0,0,0,0,FieldOffice,Retired,0,1,0,2812,722.49,48.9,1
CLM103332,PID53332,68,M,NC,Disability,16,0,0,0,0,Online,Employed,0,1,1,1824,1630.0,51.33,0
CLM103333,PID53333,74,M,MI,Disability,45,1,0,1,1,Online,Retired,0,1,0,2446,1668.87,54.56,0
CLM103334,PID53334,64,F,CA,Retirement,24,0,0,1,1,Online,Employed,0,1,0,3499,1046.54,109.58,0
CLM103335,PID53335,56,M,FL,Disability,25,0,0,0,1,FieldOffice,Employed,0,1,1,1867,1789.32,54.01,0
CLM103336,PID53336,33,F,MI,Retirement,25,1,1,0,0,FieldOffice,Employed,0,1,1,2368,987.59,46.36,1
CLM103337,PID53337,39,F,NC,Disability,17,0,0,0,0,Online,Retired,0,0,1,1314,1093.09,49.73,0
CLM103338,PID53338,71,F,TX,Disability,27,1,0,0,0,Mail,Retired,0,1,1,1047,1290.62,44.01,0
CLM103339,PID53339,38,F,OH,Disability,12,2,0,0,0,FieldOffice,Employed,0,1,1,2021,846.04,73.24,0
CLM103340,PID53340,89,M,MI,Disability,32,0,0,0,0,FieldOffice,Employed,0,1,0,2733,2331.28,92.61,0
CLM103341,PID53341,33,F,AZ,SSI,22,0,0,0,1,Phone,Retired,0,1,0,3009,798.71,32.44,0
CLM103342,PID53342,76,F,GA,Retirement,36,0,0,0,0,Phone,Retired,0,1,0,2312,1129.19,51.83,0
CLM103343,PID53343,48,M,OH,SSI,30,0,0,0,0,Mail,Unemployed,0,1,0,1550,1013.31,30.0,0
CLM103344,PID53344,59,F,WA,Retirement,29,1,0,0,0,FieldOffice,Employed,0,1,0,3556,1660.6,66.78,0
CLM103345,PID53345,49,F,GA,Disability,17,4,1,0,0,Online,Disabled,0,1,0,1974,751.46,29.85,0
CLM103346,PID53346,76,F,TX,Disability,26,1,0,0,1,Online,Unemployed,0,1,0,113,1037.28,49.05,0
CLM103347,PID53347,51,F,LA,Survivors,33,2,1,1,0,FieldOffice,Disabled,0,1,1,3157,822.82,59.23,0
CLM103348,PID53348,26,F,CA,Disability,26,1,0,1,1,FieldOffice,Employed,0,1,1,281,1513.95,99.55,1
CLM103349,PID53349,28,F,CA,Survivors,11,2,0,0,0,Phone,Retired,0,1,1,2436,562.51,19.5,0
CLM103350,PID53350,27,M,LA,Retirement,35,1,0,0,1,Mail,Unemployed,0,1,0,185,1865.13,145.12,0
CLM103351,PID53351,34,F,WA,Survivors,33,1,0,0,0,Phone,Disabled,0,1,1,1079,1881.09,80.17,1
CLM103352,PID53352,85,F,FL,Retirement,10,1,1,0,0,Online,Employed,0,1,0,3146,1250.26,79.76,0
CLM103353,PID53353,65,M,CA,Retirement,26,0,0,0,0,Online,Disabled,0,1,1,381,1292.16,111.18,0
CLM103354,PID53354,69,F,OH,Retirement,33,1,0,0,1,Online,Employed,0,1,0,1674,1065.42,44.09,0
CLM103355,PID53355,42,M,MI,Disability,19,2,0,0,1,Online,Employed,0,1,0,2005,876.43,57.02,0
CLM103356,PID53356,38,F,NY,Disability,12,1,1,0,1,FieldOffice,Retired,0,1,0,297,1177.0,84.42,0
CLM103357,PID53357,82,F,AZ,Retirement,14,0,0,0,0,FieldOffice,Retired,0,1,0,1637,1104.69,47.06,0
CLM103358,PID53358,80,M,CA,Retirement,24,2,0,0,0,Online,Unemployed,0,1,1,634,1320.26,58.48,0
CLM103359,PID53359,68,F,NY,Disability,34,2,0,0,0,FieldOffice,Retired,0,1,1,1156,2404.01,73.89,0
CLM103360,PID53360,53,F,TX,SSI,14,0,0,0,0,Online,Disabled,0,1,0,687,699.98,35.03,0
CLM103361,PID53361,83,M,PA,Disability,14,2,1,0,0,Online,Retired,0,1,1,1160,1008.73,73.16,0
CLM103362,PID53362,32,F,LA,Disability,22,1,0,0,0,FieldOffice,Retired,0,1,0,790,891.64,34.47,0
CLM103363,PID53363,56,M,OH,Disability,32,1,0,0,0,Online,Retired,0,1,1,552,1643.2,54.47,0
CLM103364,PID53364,87,M,GA,Disability,43,1,0,1,0,Online,Employed,0,1,0,2750,1154.65,90.35,0
CLM103365,PID53365,18,F,IL,SSI,26,0,0,0,0,FieldOffice,Retired,0,1,0,2675,1290.01,100.91,0
CLM103366,PID53366,40,M,FL,Disability,18,0,0,0,0,Online,Retired,0,1,2,1512,681.05,20.82,1
CLM103367,PID53367,56,F,CA,Retirement,17,2,1,0,0,FieldOffice,Employed,0,1,1,3583,757.19,33.13,0
CLM103368,PID53368,74,M,LA,Survivors,39,4,2,0,0,Online,Unemployed,0,1,0,1072,2174.22,70.07,0
CLM103369,PID53369,51,M,AZ,SSI,12,1,0,0,0,Online,Retired,0,1,1,1195,526.44,17.06,0
CLM103370,PID53370,58,M,PA,Retirement,27,0,0,0,1,FieldOffice,Employed,0,1,1,1537,841.4,29.13,0
CLM103371,PID53371,30,F,LA,Disability,38,1,0,1,0,Online,Retired,0,1,1,1169,1120.77,54.45,0
CLM103372,PID53372,87,M,MI,Disability,23,2,0,0,1,FieldOffice,Employed,0,1,0,1292,1640.57,77.21,0
CLM103373,PID53373,23,F,FL,Disability,14,2,0,1,0,Online,Retired,0,0,0,386,747.22,24.29,0
CLM103374,PID53374,69,F,CA,Retirement,30,2,0,0,0,Phone,Employed,0,1,0,19,1342.79,48.35,0
CLM103375,PID53375,20,M,AZ,Disability,26,0,0,0,0,FieldOffice,Retired,0,1,1,3483,1105.73,45.19,1
CLM103376,PID53376,80,F,AZ,Retirement,30,2,1,0,0,Mail,Retired,0,1,0,3397,1835.56,89.29,0
CLM103377,PID53377,66,M,IL,Retirement,31,0,0,0,0,FieldOffice,Retired,1,0,0,1730,1579.51,46.56,0
CLM103378,PID53378,64,F,NC,SSI,30,2,0,0,1,Online,Employed,1,1,0,1203,850.1,48.16,0
CLM103379,PID53379,72,M,IL,Disability,28,1,0,0,1,Online,Retired,0,1,0,2465,977.83,119.96,0
CLM103380,PID53380,81,F,TX,Survivors,32,1,0,0,0,Online,Unemployed,0,1,0,2798,1386.55,51.52,0
CLM103381,PID53381,82,F,PA,Survivors,38,1,0,0,0,Phone,Unemployed,0,1,0,2749,1441.26,48.03,0
CLM103382,PID53382,84,F,NC,Disability,17,1,0,0,0,FieldOffice,Retired,0,1,1,799,1142.16,33.39,0
CLM103383,PID53383,32,M,GA,Survivors,22,2,1,0,1,Online,Unemployed,0,1,0,3246,847.28,26.08,0
CLM103384,PID53384,49,F,AZ,Retirement,33,1,1,0,1,Online,Disabled,0,1,1,2699,1238.78,53.89,0
CLM103385,PID53385,85,M,PA,Disability,24,3,0,0,1,Online,Employed,0,1,0,1795,1002.86,30.32,0
CLM103386,PID53386,35,F,MI,Disability,12,0,0,1,0,Phone,Retired,0,1,0,2375,968.02,63.22,0
CLM103387,PID53387,60,F,NC,Disability,28,0,0,0,1,Online,Employed,0,1,1,879,873.32,25.31,0
CLM103388,PID53388,52,F,NY,Retirement,20,2,1,0,0,Phone,Disabled,0,1,0,2543,1157.87,39.48,0
CLM103389,PID53389,75,F,NC,Retirement,45,2,0,0,0,Online,Unemployed,0,1,1,1242,1690.61,74.8,0
CLM103390,PID53390,50,M,TX,Retirement,35,2,0,0,0,FieldOffice,Retired,0,1,0,98,1374.42,107.48,0
CLM103391,PID53391,31,M,FL,Disability,37,2,1,0,0,Phone,Employed,0,1,0,2916,2216.67,83.63,0
CLM103392,PID53392,51,F,WA,SSI,25,0,0,0,0,Online,Retired,0,1,1,2416,735.96,20.49,0
CLM103393,PID53393,78,M,GA,SSI,28,1,0,0,0,Online,Disabled,0,1,0,3187,875.23,31.73,1
CLM103394,PID53394,21,M,GA,Retirement,22,0,0,0,1,Mail,Unemployed,0,1,0,2772,600.72,32.04,0
CLM103395,PID53395,76,F,NY,Retirement,17,2,1,0,0,Mail,Retired,0,1,0,2325,1248.35,65.07,0
CLM103396,PID53396,46,F,WA,Retirement,16,2,1,0,0,FieldOffice,Retired,0,1,0,3540,1279.89,44.0,0
CLM103397,PID53397,23,F,VA,Retirement,45,1,0,0,0,Online,Employed,0,1,1,367,1843.8,117.89,0
CLM103398,PID53398,66,F,CA,Survivors,29,0,0,0,0,FieldOffice,Disabled,0,1,1,3076,1910.85,61.49,0
CLM103399,PID53399,57,F,CA,SSI,12,1,0,0,0,FieldOffice,Retired,0,1,1,833,481.26,36.73,0
CLM103400,PID53400,82,F,FL,Retirement,35,4,0,0,0,Online,Retired,0,1,2,2404,1565.82,75.34,0
CLM103401,PID53401,86,M,FL,Retirement,45,0,0,0,0,Online,Unemployed,0,1,0,992,1087.95,47.72,0
CLM103402,PID53402,44,F,LA,Retirement,10,1,1,0,1,Online,Unemployed,0,1,0,446,942.83,53.13,0
CLM103403,PID53403,23,F,WA,Retirement,31,2,2,0,1,FieldOffice,Employed,0,1,2,1456,1419.09,128.74,0
CLM103404,PID53404,30,F,NJ,Survivors,14,0,0,0,0,Online,Employed,0,1,0,3492,1119.46,72.95,0
CLM103405,PID53405,81,F,NC,Disability,37,0,0,0,0,FieldOffice,Employed,0,1,1,810,1888.63,183.67,0
CLM103406,PID53406,79,F,PA,Disability,4,2,0,0,0,Online,Retired,0,1,0,388,780.3,57.22,0
CLM103407,PID53407,36,M,IL,Disability,26,1,0,0,0,FieldOffice,Unemployed,0,1,2,1721,1339.3,124.94,1
CLM103408,PID53408,60,F,PA,Retirement,29,0,0,0,0,FieldOffice,Retired,0,1,0,3516,1612.6,92.24,0
CLM103409,PID53409,37,M,NC,Retirement,11,0,0,0,0,FieldOffice,Retired,0,1,0,1116,1069.01,79.83,0
CLM103410,PID53410,85,F,OH,Retirement,29,2,1,0,0,Phone,Retired,0,1,1,338,1136.79,50.22,0
CLM103411,PID53411,61,M,OH,Disability,20,0,0,0,0,Online,Retired,0,1,1,3042,814.49,22.8,0
CLM103412,PID53412,40,M,NC,Survivors,42,2,0,0,0,Online,Retired,0,1,1,2472,1331.13,54.46,0
CLM103413,PID53413,19,F,AZ,Disability,11,3,1,0,1,FieldOffice,Retired,0,1,0,2656,1348.02,139.78,0
CLM103414,PID53414,39,M,NC,Retirement,34,0,0,0,0,Online,Employed,0,1,0,1103,1763.39,76.25,0
CLM103415,PID53415,74,F,GA,Disability,24,1,0,0,0,Mail,Retired,0,1,0,2964,2173.97,64.65,0
CLM103416,PID53416,89,M,NJ,Retirement,38,1,0,0,0,Mail,Employed,0,1,0,3096,1187.36,83.35,0
CLM103417,PID53417,24,F,PA,Retirement,38,1,0,0,0,Online,Disabled,1,1,1,1357,1033.42,30.71,0
CLM103418,PID53418,73,M,MI,Retirement,22,2,1,0,1,Online,Unemployed,0,0,0,3628,1304.53,47.58,1
CLM103419,PID53419,84,M,TX,Disability,25,0,0,0,0,FieldOffice,Employed,0,1,1,19,1903.5,81.39,0
CLM103420,PID53420,33,M,MI,Survivors,34,0,0,0,0,Online,Unemployed,0,1,0,389,856.12,58.12,0
CLM103421,PID53421,68,F,GA,Disability,30,1,0,0,0,FieldOffice,Disabled,0,1,1,3376,1790.38,69.47,0
CLM103422,PID53422,89,F,FL,Retirement,24,0,0,0,1,Online,Retired,0,1,0,2942,1834.63,172.57,0
CLM103423,PID53423,29,M,NJ,Retirement,17,0,0,0,0,Online,Employed,0,1,0,951,1229.69,84.66,0
CLM103424,PID53424,70,M,IL,Retirement,29,1,0,0,1,Phone,Employed,0,1,0,2158,1213.72,36.39,0
CLM103425,PID53425,22,M,IL,Retirement,14,0,0,0,1,Online,Unemployed,0,1,1,1148,840.28,57.97,0
CLM103426,PID53426,44,F,TX,Retirement,31,2,0,0,1,Mail,Employed,0,1,0,2050,962.93,53.29,0
CLM103427,PID53427,29,M,IL,Disability,36,1,0,0,1,Online,Retired,0,1,1,136,1993.45,147.37,0
CLM103428,PID53428,34,F,GA,Retirement,17,2,0,0,0,Mail,Disabled,1,1,0,323,894.3,48.91,1
CLM103429,PID53429,23,F,FL,Survivors,21,2,0,0,1,Online,Disabled,0,1,2,1280,885.57,52.17,0
CLM103430,PID53430,22,F,NC,Disability,19,1,0,0,0,FieldOffice,Disabled,0,1,0,2743,1294.31,63.96,0
CLM103431,PID53431,74,F,NY,Retirement,36,3,1,0,0,Mail,Employed,0,1,0,2005,1870.68,150.45,1
CLM103432,PID53432,45,M,AZ,Retirement,26,0,0,0,0,Online,Disabled,0,1,1,1893,772.93,23.52,0
CLM103433,PID53433,86,F,OH,Disability,21,2,0,0,0,Online,Employed,0,1,0,2180,1870.59,127.51,0
CLM103434,PID53434,76,M,MI,Disability,31,1,0,0,0,Online,Retired,0,1,0,239,1114.54,85.13,0
CLM103435,PID53435,50,M,VA,Retirement,20,0,0,0,0,Online,Retired,1,1,2,315,1310.1,94.27,0
CLM103436,PID53436,79,F,VA,SSI,23,0,0,0,0,Online,Retired,0,1,1,1146,736.63,46.69,0
CLM103437,PID53437,67,F,NC,Retirement,14,0,0,0,0,FieldOffice,Disabled,0,1,2,411,588.54,22.68,0
CLM103438,PID53438,36,M,PA,SSI,33,1,0,0,1,FieldOffice,Employed,0,1,1,196,1178.52,41.51,0
CLM103439,PID53439,86,F,PA,Retirement,14,2,1,0,0,Online,Employed,0,1,0,667,811.08,44.5,0
CLM103440,PID53440,83,M,VA,Disability,39,2,0,0,1,Online,Employed,0,1,0,235,2095.43,165.41,1
CLM103441,PID53441,64,M,IL,Disability,27,1,0,0,1,Online,Employed,0,1,0,304,891.14,44.88,0
CLM103442,PID53442,56,F,LA,Disability,23,2,0,0,0,FieldOffice,Disabled,0,1,0,190,1292.18,51.05,0
CLM103443,PID53443,85,F,PA,Retirement,25,1,1,0,0,Online,Unemployed,0,1,0,2477,1479.31,92.07,0
CLM103444,PID53444,50,F,GA,Retirement,42,1,0,0,0,Phone,Unemployed,0,1,0,1325,1524.48,46.49,0
CLM103445,PID53445,30,M,NJ,Disability,12,2,0,0,0,Online,Employed,0,1,3,2918,878.87,73.69,0
CLM103446,PID53446,71,F,TX,Survivors,12,1,0,0,0,Phone,Employed,0,1,1,1457,1060.72,71.96,0
CLM103447,PID53447,24,F,NC,Disability,35,2,0,0,1,FieldOffice,Retired,0,1,1,2678,2334.04,251.91,0
CLM103448,PID53448,31,F,LA,Retirement,16,1,0,0,0,FieldOffice,Retired,0,1,0,3282,686.13,44.79,0
CLM103449,PID53449,36,M,NJ,Retirement,18,3,2,0,0,Online,Employed,0,1,0,857,757.26,43.82,0
CLM103450,PID53450,71,F,NY,Disability,21,2,0,0,0,Phone,Retired,0,1,0,2600,1651.93,55.46,0
CLM103451,PID53451,37,F,CA,Retirement,36,2,2,0,1,Phone,Employed,0,1,0,1619,1872.0,164.72,0
CLM103452,PID53452,46,M,FL,Retirement,33,1,0,0,0,Phone,Employed,0,1,1,1484,1118.17,35.93,0
CLM103453,PID53453,41,M,TX,Disability,24,0,0,0,0,Online,Employed,0,1,2,2186,1440.16,45.52,0
CLM103454,PID53454,80,M,PA,Disability,29,1,0,0,0,FieldOffice,Retired,0,1,1,2781,2178.32,65.28,0
CLM103455,PID53455,74,M,NJ,Retirement,29,2,0,0,0,Online,Retired,0,1,2,967,1913.4,74.44,1
CLM103456,PID53456,25,M,VA,Retirement,15,1,0,0,0,Phone,Retired,0,1,0,468,1163.16,40.16,0
CLM103457,PID53457,79,M,NJ,Disability,16,1,0,0,1,Online,Disabled,0,1,0,2765,1324.63,77.35,1
CLM103458,PID53458,46,M,CA,Retirement,5,0,0,0,0,Online,Employed,0,1,1,1766,502.59,36.24,0
CLM103459,PID53459,34,M,MI,Survivors,40,1,0,1,0,Online,Retired,0,1,1,3533,1350.22,129.46,0
CLM103460,PID53460,83,M,NC,Retirement,18,1,0,0,0,Online,Retired,0,0,0,3202,1083.34,49.74,0
CLM103461,PID53461,23,F,PA,Retirement,25,0,0,0,0,Online,Employed,0,1,0,821,1061.19,41.43,0
CLM103462,PID53462,75,F,GA,Disability,30,1,1,0,0,FieldOffice,Employed,0,1,0,1206,1110.38,34.33,0
CLM103463,PID53463,86,M,WA,Disability,15,1,0,0,1,Phone,Disabled,0,1,0,1464,1430.14,46.97,0
CLM103464,PID53464,45,F,PA,Retirement,17,2,0,0,0,Phone,Retired,0,1,0,2804,966.07,46.93,0
CLM103465,PID53465,79,M,NC,Retirement,16,1,0,0,1,Online,Retired,0,1,1,1478,1545.07,47.87,0
CLM103466,PID53466,58,F,OH,Retirement,0,3,1,1,0,Online,Employed,0,1,1,1770,655.02,36.18,1
CLM103467,PID53467,86,M,IL,Disability,24,2,0,0,1,Online,Employed,0,1,1,1792,1082.71,73.15,0
CLM103468,PID53468,58,F,AZ,Retirement,45,0,0,0,0,FieldOffice,Retired,1,1,0,463,1955.96,147.11,0
CLM103469,PID53469,66,M,MI,Disability,20,1,1,0,1,Online,Unemployed,0,1,0,1098,1437.79,105.79,0
CLM103470,PID53470,66,M,MI,Disability,20,3,1,0,0,Phone,Retired,0,1,1,449,1041.37,34.29,0
CLM103471,PID53471,88,F,NC,Disability,21,0,0,0,1,Online,Employed,0,1,0,1843,951.85,29.95,0
CLM103472,PID53472,20,F,GA,Disability,28,0,0,1,1,Mail,Unemployed,0,1,0,1745,1251.53,83.78,0
CLM103473,PID53473,27,F,WA,Disability,34,1,0,0,0,FieldOffice,Employed,0,1,1,2441,1875.67,84.53,0
CLM103474,PID53474,52,F,PA,Retirement,17,1,0,0,1,Online,Employed,0,1,1,1976,854.76,24.64,0
CLM103475,PID53475,19,F,CA,Retirement,30,0,0,0,0,FieldOffice,Unemployed,0,1,0,3521,1713.14,66.32,0
CLM103476,PID53476,41,F,GA,Retirement,24,2,0,0,0,Online,Unemployed,0,0,2,1793,1001.05,59.9,0
CLM103477,PID53477,55,M,NY,Disability,28,2,0,0,0,Online,Disabled,0,1,0,296,1922.39,78.12,0
CLM103478,PID53478,39,F,GA,Disability,30,2,0,0,0,Online,Disabled,0,1,2,223,1013.91,50.32,1
CLM103479,PID53479,43,M,OH,Retirement,15,1,0,0,1,Mail,Employed,0,1,1,1574,820.54,32.35,0
CLM103480,PID53480,60,F,AZ,Survivors,20,3,1,0,1,FieldOffice,Employed,0,1,0,116,1424.22,56.94,0
CLM103481,PID53481,72,M,WA,Disability,30,1,1,1,0,Mail,Retired,0,1,2,2845,1802.05,55.32,1
CLM103482,PID53482,56,F,VA,Disability,24,2,1,0,0,FieldOffice,Retired,0,1,1,3505,1869.84,94.47,0
CLM103483,PID53483,46,M,NY,Retirement,33,0,0,0,0,Online,Employed,1,1,1,3220,782.65,33.17,0
CLM103484,PID53484,37,M,GA,Retirement,23,1,0,0,1,Online,Employed,0,1,0,1881,832.94,31.58,0
CLM103485,PID53485,58,M,AZ,Disability,35,1,0,0,0,Mail,Unemployed,0,1,0,1100,1384.79,102.8,0
CLM103486,PID53486,71,F,OH,Retirement,5,1,0,0,0,Phone,Unemployed,0,1,1,3103,1145.72,115.09,0
CLM103487,PID53487,37,M,OH,Disability,28,0,0,0,0,Online,Retired,0,1,0,3453,1548.91,55.78,0
CLM103488,PID53488,36,F,OH,SSI,12,1,1,0,1,Online,Retired,1,1,0,527,420.39,12.1,0
CLM103489,PID53489,83,F,TX,Disability,36,0,0,0,0,Online,Unemployed,0,1,0,2016,1071.07,80.51,0
CLM103490,PID53490,47,F,LA,Disability,24,0,0,0,1,Online,Retired,0,1,0,2498,1142.0,40.35,0
CLM103491,PID53491,70,F,FL,Disability,22,0,0,0,0,Phone,Employed,0,1,0,910,1843.07,144.79,0
CLM103492,PID53492,51,F,NC,Retirement,17,2,1,0,1,Online,Retired,0,1,2,827,1154.0,49.63,0
CLM103493,PID53493,39,M,MI,SSI,32,4,0,0,0,Online,Retired,0,1,0,2099,1166.26,55.47,0
CLM103494,PID53494,84,F,WA,SSI,31,1,1,0,0,Phone,Employed,0,1,0,1647,1736.67,111.86,0
CLM103495,PID53495,23,F,TX,Disability,22,1,0,0,0,FieldOffice,Unemployed,0,1,1,2775,867.81,24.53,0
CLM103496,PID53496,44,F,VA,Retirement,32,0,0,0,0,Online,Unemployed,0,1,0,3639,1594.56,49.85,0
CLM103497,PID53497,27,M,FL,Retirement,27,0,0,0,0,Online,Employed,0,1,0,278,1478.17,43.63,1
CLM103498,PID53498,65,M,NC,Retirement,26,1,0,0,0,FieldOffice,Employed,0,1,1,457,1100.63,65.52,0
CLM103499,PID53499,87,F,MI,Disability,33,0,0,0,0,FieldOffice,Disabled,0,1,0,2009,2144.02,68.27,0
CLM103500,PID53500,76,M,NJ,Retirement,43,0,0,0,1,Online,Employed,0,1,0,3250,1356.75,119.39,0
CLM103501,PID53501,76,F,WA,Disability,28,1,1,0,0,Online,Unemployed,0,1,0,1675,1627.39,157.99,0
CLM103502,PID53502,19,F,NY,Disability,28,2,1,0,0,Phone,Employed,0,1,0,490,1077.88,58.83,0
CLM103503,PID53503,46,F,WA,Retirement,34,0,0,0,1,FieldOffice,Retired,0,1,0,416,1355.43,39.08,1
CLM103504,PID53504,85,M,PA,Disability,15,0,0,0,1,Online,Employed,0,1,0,3248,1522.73,78.38,0
CLM103505,PID53505,82,M,WA,Retirement,23,4,3,0,1,Phone,Retired,0,1,1,3115,709.88,58.57,0
CLM103506,PID53506,43,F,TX,Survivors,21,2,0,0,0,FieldOffice,Employed,0,1,1,2289,656.68,28.99,0
CLM103507,PID53507,27,F,MI,Retirement,28,1,0,0,1,Phone,Employed,0,1,0,1442,1182.68,35.31,0
CLM103508,PID53508,70,F,MI,Retirement,27,1,0,0,1,FieldOffice,Unemployed,0,1,0,2526,880.87,28.6,0
CLM103509,PID53509,76,M,WA,Retirement,43,1,0,0,0,Online,Unemployed,0,1,2,2787,1530.54,86.5,0
CLM103510,PID53510,39,M,VA,SSI,40,1,0,0,0,FieldOffice,Unemployed,0,1,0,2292,1746.58,187.93,0
CLM103511,PID53511,68,F,CA,Disability,10,0,0,0,0,Online,Retired,0,1,1,1361,1333.3,45.46,0
CLM103512,PID53512,65,F,NY,Retirement,29,0,0,0,1,Online,Unemployed,0,1,1,2970,961.11,30.66,0
CLM103513,PID53513,38,M,AZ,Retirement,32,0,0,1,1,FieldOffice,Employed,0,1,0,3321,764.19,22.5,0
CLM103514,PID53514,39,M,NJ,Disability,26,0,0,0,0,Online,Employed,0,0,2,2895,1164.38,69.39,1
CLM103515,PID53515,47,M,TX,Retirement,20,0,0,0,0,Mail,Employed,0,1,0,951,1410.04,108.05,0
CLM103516,PID53516,42,M,OH,SSI,39,1,0,0,1,Online,Employed,0,1,0,589,1115.76,32.36,0
CLM103517,PID53517,45,M,OH,SSI,28,1,0,0,0,FieldOffice,Unemployed,0,1,0,2233,738.81,27.96,0
CLM103518,PID53518,82,F,FL,Disability,15,2,1,0,0,Online,Employed,0,1,1,3056,1241.17,45.71,0
CLM103519,PID53519,62,F,WA,SSI,35,0,0,0,1,Online,Retired,0,1,0,3301,1437.78,94.14,0
CLM103520,PID53520,85,F,WA,Retirement,30,0,0,0,1,Phone,Unemployed,0,1,1,3622,1890.4,115.73,0
CLM103521,PID53521,24,M,MI,Retirement,19,2,1,0,1,Online,Retired,0,1,0,1687,614.09,40.26,0
CLM103522,PID53522,66,F,NY,Retirement,17,1,0,0,0,Online,Employed,0,1,0,1934,949.06,49.92,0
CLM103523,PID53523,26,F,AZ,Retirement,17,2,0,0,1,Mail,Employed,0,1,1,2957,1218.1,81.11,1
CLM103524,PID53524,53,F,GA,SSI,37,2,1,0,1,FieldOffice,Retired,0,1,1,744,1088.98,107.15,0
CLM103525,PID53525,18,F,IL,Retirement,31,3,0,0,0,Online,Unemployed,0,1,0,2929,1147.15,85.49,0
CLM103526,PID53526,27,M,AZ,Survivors,35,2,1,0,0,Phone,Employed,0,1,0,3389,1803.2,84.95,1
CLM103527,PID53527,53,F,VA,Disability,27,1,0,0,0,FieldOffice,Employed,0,1,1,1259,1374.51,119.52,0
CLM103528,PID53528,63,F,NJ,Retirement,18,0,0,0,1,Online,Employed,1,1,0,420,647.25,68.04,1
CLM103529,PID53529,49,M,AZ,Retirement,17,1,0,0,0,FieldOffice,Unemployed,0,1,0,2318,757.73,25.77,0
CLM103530,PID53530,49,F,TX,Retirement,36,0,0,0,0,FieldOffice,Employed,0,1,0,1386,1596.45,96.24,1
CLM103531,PID53531,23,M,GA,Retirement,29,2,0,0,0,Online,Retired,0,1,2,1139,1051.1,111.0,0
CLM103532,PID53532,65,M,CA,Disability,22,1,1,0,1,Mail,Employed,0,1,1,3031,1367.03,80.29,0
CLM103533,PID53533,55,M,LA,Disability,25,2,1,0,0,Online,Disabled,0,1,0,195,1144.0,33.04,0
CLM103534,PID53534,34,M,MI,Disability,35,0,0,0,0,Mail,Retired,0,1,2,1133,2176.43,131.07,0
CLM103535,PID53535,44,F,PA,Disability,31,0,0,0,1,FieldOffice,Retired,0,1,0,3002,1906.49,117.37,0
CLM103536,PID53536,71,M,WA,Retirement,24,1,0,0,0,FieldOffice,Employed,0,1,0,190,947.99,55.99,0
